name	plot	weight	weightRatio	presence	no	date	block	position	watering	seedmix	seetDensity	substrate	brickType	brickRatio	acid	grassMass	forbMass	vegCov4	vegCov6	vegCov8	vegCov10	vegCov11	vegCov13	extraspecNo	specPres	specAbs	estRate
Tragopogon_pratensis	De1	0.09	0.191	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Veronica_chamaedrys	De1	0.01	0.01	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Vicia_sepium	De1	0	0.009	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Achillea_millefolium	De2	0.03	0.059	1	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Bromus_erectus	De2	0.07	0.145	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Bromus_hordeaceus	De2	0.01	0.019	1	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Campanula_glomerata	De2	0.03	0.064	1	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Campanula_rotundifolia	De2	0.02	0.045	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Festuca_rubra	De2	0.03	0.072	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Hypochaeris_radicata	De2	0	0.003	1	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Leontodon_hispidus	De2	0.01	0.029	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Leucanthemum_vulgare	De2	0.03	0.067	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Luzula_campestris	De2	0.01	0.016	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Medicago_lupulina	De2	0.01	0.026	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Onobrychis_viciifolia	De2	0.05	0.102	1	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Phleum_pratense	De2	0.01	0.023	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Plantago_lanceolata	De2	0.03	0.063	1	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Plantago_media	De2	0.03	0.061	1	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Silene_flos-cuculi	De2	0.01	0.024	1	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Thymus_pulegioides	De2	0.01	0.02	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Tragopogon_pratensis	De2	0.05	0.097	1	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Trisetum_flavescens	De2	0.02	0.04	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Vicia_cracca	De2	0.01	0.022	0	78	NA	D	c	3	Robust	4	NA	Demolition	5	Acid	3.6	12.8	34.2	50	65.6	67.6	75	65.5	0	9	11	0.45
Briza_media	De3	0.06	0.115	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Bromus_hordeaceus	De3	0.05	0.112	1	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Campanula_glomerata	De3	0.12	0.25	1	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Daucus_carota	De3	0	0	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Helictotrichon_pubescens	De3	0.11	0.231	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Leucanthemum_vulgare	De3	0	0	1	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Luzula_campestris	De3	0	0	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Medicago_lupulina	De3	0.02	0.05	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Phleum_pratense	De3	0.02	0.046	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Plantago_lanceolata	De3	0	0	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Plantago_media	De3	0	0.002	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Ranunculus_acris	De3	0	0	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Saxifraga_granulata	De3	0	0	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Silene_flos-cuculi	De3	0	0	1	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Thymus_pulegioides	De3	0	0	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Tragopogon_pratensis	De3	0.05	0.097	1	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Trisetum_flavescens	De3	0.05	0.097	1	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Veronica_chamaedrys	De3	0	0	1	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Vicia_cracca	De3	0	0	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Vicia_sepium	De3	0	0	0	79	NA	D	c	3	Vigorous	4	NA	Demolition	30	Acid	6.3	2.5	17.9	21.6	28.5	39	43	42.5	1	7	13	0.35
Achillea_millefolium	De4	0.01	0.021	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Agrostis_capillaris	De4	0	0.002	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Alopecurus_pratensis	De4	0.01	0.012	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Briza_media	De4	0.06	0.115	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Bromus_erectus	De4	0.1	0.218	0	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Cardamine_pratensis	De4	0	0.001	0	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Daucus_carota	De4	0	0	0	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Galium_album	De4	0	0.001	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Hypochaeris_radicata	De4	0	0	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Leucanthemum_vulgare	De4	0	0.001	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Luzula_campestris	De4	0	0	0	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Onobrychis_viciifolia	De4	0.02	0.048	0	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Plantago_media	De4	0.01	0.018	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Ranunculus_acris	De4	0	0	0	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Ranunculus_bulbosus	De4	0	0.001	0	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Silene_dioica	De4	0.1	0.207	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Thymus_pulegioides	De4	0.05	0.1	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Trisetum_flavescens	De4	0.12	0.252	1	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Vicia_cracca	De4	0	0.001	0	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Vicia_sepium	De4	0	0.001	0	80	NA	D	c	3	Vigorous	4	NA	Demolition	5	Acid	2.9	6.4	12.4	28.4	42.5	59.1	62.7	60.2	0	11	9	0.55
Anthoxanthum_odoratum	E05	0	0	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Briza_media	E05	0.1	0.203	1	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Bromus_hordeaceus	E05	0	0.005	1	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Campanula_patula	E05	0	0.01	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Cynosurus_cristatus	E05	0.03	0.065	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Geranium_pratense	E05	0.05	0.097	1	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Helictotrichon_pubescens	E05	0.01	0.027	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Hypochaeris_radicata	E05	0	0	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Leontodon_hispidus	E05	0	0.007	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Leucanthemum_vulgare	E05	0.07	0.147	1	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Onobrychis_viciifolia	E05	0.07	0.15	1	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Plantago_lanceolata	E05	0.02	0.033	1	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Plantago_media	E05	0.09	0.192	1	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Ranunculus_acris	E05	0	0.005	1	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Silene_dioica	E05	0	0	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Thymus_pulegioides	E05	0	0.006	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Tragopogon_pratensis	E05	0.02	0.051	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Veronica_chamaedrys	E05	0	0.001	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Vicia_cracca	E05	0	0	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Vicia_sepium	E05	0	0	0	85	NA	E	o	1	Robust	4	NA	Clean	30	Acid	8.7	15.4	33	42	55.9	68.6	71.5	66	1	8	12	0.4
Achillea_millefolium	E07	0.05	0.115	1	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Agrostis_capillaris	E07	0.02	0.037	1	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Bromus_erectus	E07	0.06	0.119	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Campanula_patula	E07	0	0.009	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Crepis_biennis	E07	0	0.006	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Cynosurus_cristatus	E07	0.02	0.038	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Helictotrichon_pubescens	E07	0.01	0.027	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Hypochaeris_radicata	E07	0	0.002	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Medicago_lupulina	E07	0.01	0.013	1	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Onobrychis_viciifolia	E07	0.06	0.115	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Plantago_lanceolata	E07	0.03	0.064	1	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Primula_veris	E07	0.06	0.121	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Ranunculus_acris	E07	0.01	0.024	1	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Ranunculus_bulbosus	E07	0.04	0.073	1	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Saxifraga_granulata	E07	0.01	0.021	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Silene_flos-cuculi	E07	0.01	0.024	1	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Thymus_pulegioides	E07	0.01	0.019	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Tragopogon_pratensis	E07	0.03	0.071	1	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Trisetum_flavescens	E07	0.04	0.079	1	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Vicia_cracca	E07	0.01	0.022	0	87	NA	E	o	1	Robust	4	NA	Clean	5	Acid	5.8	19	54.4	63.1	75	73.5	79.8	69.8	1	9	11	0.45
Achillea_millefolium	E13	0	0	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Agrostis_capillaris	E13	0	0	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Alopecurus_pratensis	E13	0.01	0.018	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Campanula_glomerata	E13	0.13	0.264	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Campanula_patula	E13	0	0.001	0	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Campanula_rotundifolia	E13	0	0	0	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Cardamine_pratensis	E13	0	0.001	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Helictotrichon_pubescens	E13	0.24	0.491	0	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Leucanthemum_vulgare	E13	0	0.001	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Medicago_lupulina	E13	0.02	0.049	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Poa_angustifolia	E13	0.02	0.036	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Prunella_vulgaris	E13	0.01	0.02	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Ranunculus_acris	E13	0	0.004	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Ranunculus_bulbosus	E13	0.03	0.058	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Saxifraga_granulata	E13	0	0	0	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Silene_flos-cuculi	E13	0	0	1	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Trisetum_flavescens	E13	0.03	0.055	0	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Veronica_chamaedrys	E13	0	0.001	0	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Vicia_cracca	E13	0	0.001	0	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Vicia_sepium	E13	0	0	0	93	NA	E	o	1	Vigorous	4	NA	Clean	30	Acid	9.4	9.1	22.8	35.4	54.5	68.9	73.6	66.6	0	12	8	0.6
Alopecurus_pratensis	E15	0.04	0.083	0	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Anthoxanthum_odoratum	E15	0.03	0.065	0	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Briza_media	E15	0.05	0.111	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Bromus_erectus	E15	0.15	0.317	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Campanula_patula	E15	0.08	0.171	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Campanula_rotundifolia	E15	0.01	0.015	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Cardamine_pratensis	E15	0	0.005	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Daucus_carota	E15	0	0.005	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Festuca_rubra	E15	0.01	0.023	0	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Galium_album	E15	0	0.007	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Luzula_campestris	E15	0	0	0	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Onobrychis_viciifolia	E15	0.01	0.018	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Primula_veris	E15	0.02	0.035	0	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Prunella_vulgaris	E15	0.03	0.07	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Ranunculus_acris	E15	0	0.01	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Ranunculus_bulbosus	E15	0	0.008	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Saxifraga_granulata	E15	0	0.009	0	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Silene_flos-cuculi	E15	0.01	0.017	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Vicia_cracca	E15	0	0.009	0	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Vicia_sepium	E15	0.01	0.023	1	95	NA	E	o	1	Vigorous	4	NA	Clean	5	Acid	5.2	13	19.3	37.5	59.7	72.1	80.3	71.9	3	13	7	0.65
Achillea_millefolium	Ee1	0.02	0.042	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Anthoxanthum_odoratum	Ee1	0.01	0.011	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Bromus_hordeaceus	Ee1	0.02	0.047	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Campanula_glomerata	Ee1	0.02	0.047	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Cardamine_pratensis	Ee1	0.03	0.064	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Daucus_carota	Ee1	0.04	0.076	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
